survey,longitud,ID,gender,age,agegrp,postcode,income,alone,children,other,parents,partner,relation,studypt,work,workpt,workvol,lifesat,s1mat,s2hea,s3pro,s4int,s5saf,s6com,s7sec,s8cont,nbhsat,n1tru,n2sop,n3goa,n4env,n5ame,n6sha,austlife,a1eco,a2env,a3soc,a4gov,a5bus,a6nat,happy,content,satisfied,excited,dass01,dass02,dass03,dass04,dass05,dass06,dass07,dass08,dass09,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,le1,le2,le03mat,le03int,le03pro,le03hea,le03saf,le03com,le03sec,le04,pcntrl01,pcntrl02,pcntrl03,scntrl01,scntrl02,scntrl03,rcntrl01,rcntrl02,rcntrl03,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses08,ses09,ses10,lot01,lot03,lot06,tipi01,tipi02,tipi03,tipi04,tele79,tele80A,tele80B,tele80C,tele81,tele82A,tele82B,tele83,tele84,tele85,tele86,tele87,tele88,tele89,tele90,tele91,tele92,tele93,tele94,tele95,tele96,tele97,tele98,tele99,tele100,tele101,tele102,tele103,tele104,tele105,tele106,tele107,tele108,tele109,tele110,tele111,tele112,tele113,tele114A,tele114B,tele114C,tele114D,tele114E,tele114F,tele114G,tele115A,tele115B,tele115C,tele115D,tele115E,tele115F,tele115G
1006,7431,46,1,62,4,4881,1, , , , ,1,0, ,1, , ,10,10,8,10,10,10,10,10,10,10,10,8,10,9,10,8,10,8,4,8,0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10, ,1, , , , , ,1,10,10,10,10,10,10,0,0,0,10,0,10,10,0,0,10,0,0,10,10,10,10,10,0,0,10,0,15, , ,1,4, ,1,1,10,10,0,0,7,10,10,10,3,0,4,10, , , , , , ,10,10,0,0,0,10,10,0,5,10,10, , , , , , , , , , , , , , 
1006,7443,47,1,64,4,5021,5, , , , ,1,0, ,2,1, ,9,10,7,9,8,9,8,9,9,8,6,7,8,5,8,6,10,10,8,9,10,9,10,8,9,8,8,2,0,0,3,1,0,3,1,3,0,1,1,0,0,0,1,1,0,7,0,0,0, , , , , , , , , ,5,7,9,8,10,6,6,6,7,9,3,8,8,9,4,8,4,1,8,8,8,8,6,2,8,9,6,10,25,10,7, , ,0,3,8,10,7,3,5,7,8,10,7,0,0,6,9,10,8,0,0,0,0,0,0,0,0,0,6,8,0,8,10,2, , , , ,1, ,2, , , , ,1,4
1006,7446,48,0,41,2,5063,5.1, , , , ,1,0, ,0, , ,7,9,6,7,6,8,6,9,8,7,7,4,3,4,7,4,6,8,3,4,3,5,8,6,4,7,4,8,0,2,0,5,4,0,5,0,0,6,6,0,4,1,1,0,8,0,3,1,0, , , , , , , , , ,6,6,6,7,8,8,2,6,3,7,0,8,8,0,0,8,0,0,6,6,8,8,1,2,8,7,6,2,5,100,5,1,5,0,2,4,3,5,1,1,5,8,8,3,0,0,2,5,4,10,0,0,0,0,1,10,0,0,0,5,3,6,4,5,1, ,2, ,3, , ,3,4,1, ,2, , 
1006,7453,49,0,51,3,5108,2, ,1, , ,1,0, ,0, , ,5,5,5,5,5,5,5,5,5,3,2,1,2,4,5,3,2,2,1,1,0,3,1,4,4,4,5,4,4,4,1,1,1,0,0,0,3,1,1,5,0,0,1,5,1,1,0,3,0, , , , , , , , , ,5,7,7,5,3,5,5,5,2,4,6,6,8,6,4,5,5,5,5,2,4,7,5,5,5,5,6,1,6,5,7, , ,0,0,4,4,5,0,0,1,1,1,4,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,5,5,0,5,5,1,6,3, ,2,1,4,2,6,3, ,5,2,4
1006,7460,50,1,58,4,5017, , , , , ,1,0, ,2, ,1,9,9,9,7,10,9,7,7,9,9,8,7,7,7,7,7,9,7,7,7,7,7,7,9,9,9,9,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,8, ,1, , , , , ,1,7,8,8,8,9,8,8,5,5,9,0,8,8,0,0,5,0,0,0,5,5,5,7,7,7,7,4,10, ,4,7, , ,1,1,9,9,0,0,5,5,9,10,0,0,5,5,9,10,0,0,5,5, , , , , , ,10,10, ,9,10,1, , , , ,2, ,1, , , , ,1,3
1006,7467,51,0,74,5,5067,1,1, , , , ,5, ,1, , ,8,7,9,7,10,8,8,7,10,6,8,5,4,3,7,4,8,6,5,7,4,6,9,8,7,7,6,0,0,2,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0, , , , , , , , , ,8,10,9,6,7,5,0,0,3,8,0,8,9,0,2,8,0,0,9,6,8,7,6,2,4,8,0,20, , ,1,6, ,1,4,9,10,6,3,7,8,8,9,2,0,1,3, , , , , , ,7,8,6,3,0,4,7, ,9,8,9,1, , , , ,1, , , , , , ,4,5
1006,7471,52,0,55,3,5052,3, ,1, , ,1,0, ,0, , ,8,8,9,8,8,9,9,7,9,8,9,7,7,7,7,6,7,7,3,6,4,7,8,7,6,7,6,7,1,1,0,2,6,0,5,1,0,4,4,1,7,0,0,0,6,0,0,0,0, , , , , , , , , ,8,7,8,6,9,7,0,5,4,8,0,9,9,0,1,10,1,0,9,6,7,8,7,4,4,8,6,15,12,10,5,1,2,0,3,7,9,3,6,6,6,7,8,8,6,6,8,6,6,3,3,3,5,3,3,3,2,2,3,7,7,7,7,7,2, ,1, , ,4,3,1, ,2, , ,2,1
1006,7494,53,1,51,3,5082,5, ,1, , ,1,0, ,0, , ,8,10,9,8,9,10,8,9,9,8,9,8,7,5,8,7,9,9,4,6,2,5,8,8,8,9,6,2,0,2,0,3,1,0,0,0,2,0,1,2,5,0,2,7,3,0,0,2,0, , , , , , , , , ,2,8,8,9,7,8,2,6,1,7,5,8,8,1,6,9,8,2,5,6,7,9,2,0,10,9,3,20,30, ,5,3,7,0,4,7,9,2,2,6,7,7,9,3,2,1,1,0,0,7,0,0,3,2,0,2,1,3,6,9,0,5,8,8,2,3,1, , , , ,2, ,1, , , , 
1006,7510,54,0,58,4,5041,5, ,1, , ,1,0, ,0, , ,8,8,7,9,8,8,8,8,8,9,8,7,7,8,9,6,9,9,8,8,8,7,9,7,7,8,4,6,1,5,0,5,0,0,0,0,0,3,5,1,6,0,3,0,0,0,0,0,2,6, ,1,1,1, , , ,3,0,7,8,7,8,8,0,2,1,9,0,9,9,0,0,9,0,0,10,9,9,9,4,0,8,7,6,3,25,1,5,2,3,0,0,8,9,5,5,3,5,5,10,5,5,3,5,8,10,2,2,0,0,2,5,5,3,0,2,6,10,8,6,9,3,1,4, , ,2, ,2, ,1, , , , 
1006,7511,55,1,62,4,5049,2,1, , , , ,3, ,0, ,1,6,6,6,6,6,7,8,4,3,9,9,9,9,2,8,7,7,6,1,3,2,2,5,7,7,7,6,7,7,5,7,7,7,7,7,2,2,7,7,7,4,3,2,2,7,5,1,1,2,10, ,1,1,1, , ,1,6,8,9,9,8,8,6,1,6,8,6,4,8,8,2,7,8,4,3,8,6,6,6,8,7,1,2,6,20,3,20,4,4,6,0,0,8,8,7,2,9,7,10,9,7,3,9,7,10,9,9, , ,7,10,10,10,8,8,9,10,10,10,10,10,6,5,2,7,4,1,2,3,6,4,7,5, , 
1006,7514,56,1,51,3,5108,2, ,1, , ,1,0, ,4, , ,7,6,4,6,6,7,6,6,6,8,8,7,7,8,8,7,10,7,7,7,5,7,7,7,7,7,7,5,2,2,2,2,5,2,2,2,2,4,3,2,2,2,2,2,3,2,2,2,1,8,1,1,1, ,1, , ,2,6,8,8,7,8,7,2,5,8,7,2,7,7,2,2,7,2,2,6,7,7,7,7,2,0,2,4,10, ,3,7, , ,1,1,8,7,3,2,2,6,7,7,3,3,3,3,2,6,2,2,2,4,0,0,0,0,0,0,8,6,0,8,8,2,7,5,6,4,1,3,2,7,5,6, ,1,2
1006,7521,57,1,73,5,5095,1,1, , , , ,5, ,1, , ,8,8,7,5,7,8,5,8,8,7,7,8,5,7,9,5,8,7,5,6,7,8,7,7,7,6,5,3,3,4,3,2,2,0,2,1,0,1,1,1,6,0,1,3,1,0,0,0,0, , , , , , , , , ,0,5,2,5,8,5,3,5,1,5,2,5,5,5,2,5,6,5,6,7,6,7,5,1,8,8,0,15, , ,7, , ,0,3,5,9,1,3,5,4,8,10,5,3,3,5, , , , , , , , , , , , ,8, , ,8,10,2,3,1, , , , ,2, ,1, , , , 
1006,7523,58,1,65,4,5011,1,1, , , , ,5, ,1, ,1,10,10,10,10,10,8,10,8,10,10,10,8,8,7,8,8,10,6,6,6,6,7,7,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7, , ,1,1, ,1, ,3,8,8,8,8,10,10,0,8,8,10,0,8,8,0,0,8,0,0,10,8,10,10,10,0,0,8,4,20, , ,7, , ,0,2,10,10,0,0,8,8,10,10,0,0,6,6,6,6,0,0,0,0, , , , , , ,10,6,0,10,10,2, ,1, ,4,3, ,2, ,1, , , , 
1006,7547,59,0,45,2,5212,1,1, , , , ,3, , ,1, ,3,9,9,2,3,9,7,9,4,5,5,5,5,2,3,4,6,9,1,2,4,8,8,6,2,4,5,3,3,4,0,8,3,0,8,3,5,3,4,3, ,2,7,1,7,2,2,8, ,9, ,1, , , , , ,1,7,7,7,8,9,9,3,4,2,3,1,8,8,3,2,8,5,2,7,7,7,6,2,4,6,3,4,6, ,25,1,2, ,0,4,5,7,1,1,2,4,3,7,7,1,2,2,8,8,6,1,1,1,0,0,7,0,1,7,5,8,6,7,8,1, ,4, ,2, ,3,1, ,4, ,2, ,3
1006,7552,60,1,38,2, , , , , , , , , , , , ,7,8,3,7,10,9,5,8,8,8,8,8,8,8,8,8,8,8,4,8,3,5,4,3,5,5,2,7,3,2,1,2,4,5,1,1,2,2,6,6,6,5,6,7,7,2,2,7,2,5, ,1,1, , , , ,2,0,0,0,0,0,0,9,9,0,0,10,5,5,5,10,2,10,10,0,1,0,6,0,7,10,0,4,15, ,5,0,4, ,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,5,5,5,5,1, , ,3, ,2, ,1, , , , ,1, 
1006,7555,61,0,52,3,5333,2, , , , ,1,0, ,0, , ,8,6,8,7,5,6,4,5,6,8,9,6,7,7,6,5,8,8,7,7,8,7,8,8,9,9,6,5,5,7,2,3,3,3,3,3,1,2,2,1,3,1,1,1,1,0,0,0,1,6,1, ,1, , , , ,2,3,5,7,5,6,5,4,8,5,7,4,7,8,1,1,9,9,9,9,5,5,8,5,2,3,8,4,10, ,3,1,4, ,0,0,3,5,6,1,2,2,5,7,6,2,2,3,1,6,6,2,2,4,1,1,9,1,1,2,5,2,5,5,6,1,7,3,5,4,2,6,1,7,3,5,4,2,1
1006,7579,62,1,67,5,6062,2, ,1,1, ,1,0, ,4,1,1,8,8,9,9,9,8,9,8,9,9,9,9,8,8,9,8,9,9,8,8,8,9,8,9,9,9,7,1,0,0,0,1,2,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0, , , ,1, , , , , ,1,8,8,9,9,9,9,0,8,1,8,1,8,8,0,0,9,0,0,8,8,8,9,8,1,5,8,4,50, ,10,0,10, ,1,4,8,9,7,7,8,8,8,8,9,8,8,9,7,7,3,3,3,3,8,8,3,3,8,8,9,9,9,9,9,2,3,1,6,4,5, ,2,3,1,6,4,5, 
1006,7584,63,0,65,4, , , , , , , , , , , , ,9,8,9,8,9,9,8,8,9,8,8,8,8,8,8,8,9,9,8,8,5,8,8,9,9,9,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0, , , , , , , , , ,5,8,8,8,8,9,3,5,3,8,0,8,8,0,0,8,0,0,8,8,8,9,7,1,3,7,4,10, ,1,7, , ,0,2,7,9,3,3,3,3,8,8,8,8,5,5,2,3,2,1,0,0,0,0,0,0,0,0,5,1,0,8,8,1, ,2, , , , ,1, ,2, , , , 
1006,7588,64,1,75,5,6151,2, , , , ,1,0, ,1, , ,9,10,7,7,8,8,8,8,8,10,9,4,7,7,9,9,10,7,5,5,5,7,7,8,8,8,8,5,2,2,0,0,1,0,2,0,0,1,2,5,0, ,0,0,3,3,0,0,0, , , , , , , , , ,4,10,10,7,10,9,9,9,3,9,9,9,9,1,1,10,1,1,9,9,9,10,9,5,4,5,0,20, , ,7, , ,0,0,10,6,0,5,5,8,10,10,6,5,5,8, , , , , , , , , , , , ,8, , ,10,8, , , , , , , , , , , , ,1, 
1006,7593,65,0,57,4,5453,3, , , , ,1,0, ,0, ,1,8,9,8,9,9,9,9,9,7,9,9,6,7,8,8,5,9,9,8,9,9,9,9,8,8,8,6,2,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0, , , , , , , , , ,5,8,8,8,9,8,1,6,1,8,2,8,8,2,1,8,2,2,8,7,7,7,7,1,4,8,6,8,5,3,1,10, ,1,0,8,9,8,9,9,7,8,9,8,8,8,8,8,8,7,3,2,0,8,5,8,8,8,3,8,5,8,8,8,2,3,1, ,4, , ,2,3,1, ,4, , 
1006,7600,66,1,44,2,5555,2, ,1, , ,1,0, ,4,1, ,8,10,8,9,9,9,8,9,10,10,9,8,8,10,10,8,8,4,4,4,2,2,3,7,8,7,1,1,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0, , , , , , , , , ,6,7,9,8,3,6,4,7,2,7,7,8,9,1,1,9,5,0,5,5,8,8,5,0,5,8,4,10, ,2,1,3, ,0,1,7,5,5,4,5,6,1,1,6,0,0,0,1,1,1,0,0,0,5,1,2,0,0,2,5,5,5,7,7,1,2,3, , ,4, ,1, ,2, ,3, , 
1006,7615,67,1,32,1,5290,2, ,1, , ,1,0, ,4, , ,7,8,7,7,7,6,5,5,7,8,8,8,8,7,7,7,7,6,6,5,5,5,4,7,7,7,6,7,6,6,4,5,7,3,4,4,3,3,6,5,7,3,4,4,7,4,4,2,0, , , , , , , , , ,6,7,7,7,7,6,1,5,1,6,2,7,8,2,5,6,8,3,4,5,6,8,6,4,1,5,4,15, ,2,1,3, ,1,0,7,7,3,3,5,5,9,9,5,1,8,8,8,8,5,1,7,7,9,9,5,1,8,8,9,8,9,9,9,3, ,2, , ,1, ,2, ,3, , ,1,3
1006,7618,68,0,73,5,6168,.5,1, , , , ,5, ,1, ,1,7,8,6,6,8,7,8,7,7,8,7,7,7,6,7,6,8,8,6,7,3,7,4,6,7,6,6,3,2,2,4,4,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0, , , , , , , , , ,7,8,8,7,8,8,1,8,7,7,2,8,8,1,3,8,7,0,9,4,7,6,8,1,2,9,4,15, ,10,7, , ,0,1,8,9,1,2,2,7,8,9,1,1,1,7,9,9,2,0,2,7,0,0,0,0,0,0,8,9,0,8,9,2, ,5,6,4,1,3,2, ,5,6,4, , 
1006,7620,69,1,63,4,6152,3, , , , ,1,0, ,1, ,1,8,8,7,8,9,7,7,7,8,8,7,6,7,7,8,8,8,7,7,7,8,8,6,8,8,8,5,0,0,2,0,3,2,0,0,0,0,2,1,1,2,0,0,0,2,0,2,0,0, , , , , , , , , ,7,8,8,7,8,7,0,2,2,8,2,8,8,2,1,8,2,1,8,8,6,8,7,3,6,8,4,30, ,4,0,22, ,1,2,8,8,5,3,6,7,9,9,6,6,6,8,5,5,5,5,5,5,6,9,8,6,6,8,9,6,10,9,9, , , , , , , , , , , , ,1, 
1006,7627,70,1,40,2,6064,1, ,1, , , ,4, ,4,1, ,6,3,3,4,1,7,7,3,3,7,7,6,4,5,5,5,8,6,3,3,3,8,5,4,6,3,3,4,4,3,0,4,3,0,4,0,2,3,6,4,4,0,0,7,4,1,0,0,1,4,1,1, , , , ,1,1,9,6,5,3,8,6,0,7,3,4,7,7,8,1,1,8,5,1,6,6,3,7,3,0,6,6,6,20,5,20,3, ,1,1,0,2,7,1,4,4,2,6,10,1,1,1,0,1,1,0,0,0,0,4,4,3,3,0,0,8,4,5,4,9, , , , , , , , , , , , ,1,3
1006,7629,71,1,56,4,6162,3, , , , ,1,3, ,0, , ,8,8,9,9,9,7,7,5,7,9,8,8,8,9,9,8,9,8,7,6,6,7,7,9,9,9,8,2,2,2,0,0,3,0,2,0,0,2,1,0,1,0,0,0,2,0,0,0,2,8, ,1, , , , , ,1,8,8,8,6,8,6,0,2,6,9,0,8,8,0,0,8,0,0,8,6,9,9,8,1,6,7,6,10,7,20,3, ,10,0,1,9,9,6,4,6,7,10,10,10,6,6,8,10,10,4,1,1,8,10,10,10,7,7,8,9,9,9,10,10,1,7,3,5,6,2,4,1,7,3,5,6,2,6
1006,7639,72,0,59,4,6158,5, , , , ,1,0, ,0, , ,7,7,6,7,3,7,7,7,6,8,6,7,6,6,7,4,9,9,6,6,9,9,8,7,7,7,5,3,0,2,0,6,6,2,2,2,2,2,4,0,2,0,0,2,2,0,0,0,0, , , , , , , , , ,0,7,7,7,7,6,8, ,0,7,0,7,7,2,0,7,6,0,7,5,6,7,5,3,6,7,3,2,60, ,3, ,2,0, ,7,5,8,5,5,7,6,0,9,7,0,5, , , , , , ,0,0,9,6,0,0,8,0,7,10,10,2, ,1, , , , ,1, ,2, , , , 
1006,7655,73,1,61,4,6010,2,1, , , , ,3, ,1, ,1,8,10,7,7,7,9,7,9,8,8,8,6,7,7,8,7,8,8,7,8,7,7,6,7,7,7,6,2,5,0,0,2,2,0,4,0,0,2,2,3,0,0,0,0,0,0,0,0,1,6, ,1, , , , , ,1,8,9,9,10,10,8,0,2,5,7,0,7,7,0,0,7,1,0,7,7,8,8,7,1,2,7,4,20, ,10,7, , ,0,2,6,9,0, , ,7,10,10,0,0,5,7,10,8,0,0,0,0,0,0,0,0,0,0,9,9,0,7,10, , , , , , , , , , , , ,2,4
1006,7662,74,1,60,4,6210,4, , , , ,1,0, ,2,1, ,9,8,8,8,9,8,8,7,8,4,7,4,5,3,7,4,8,8,8,7,8,8,7,8,8,7,5,5,6,2,0,2,7,0,2,7,0,3,2,1,0,7,1,0,1,0,1,0,0, , , , , , , , , ,7,7,6,4,8,3,5,7,6,7,6,7,7,2,5,7,5,3,6,3,6,5,4,6,3,3,4,10, ,1,1,2, ,0, ,4,10,6,7,7,8,8,10,6,0,0,4,0,4,0,0,0,2,0,8,7,0,4,4,9,1,4,5,9,1, ,4,6,3,5,2,1, ,4,6,3,1, 
1006,7674,75,0,65,4,6516,2, , , , ,1,0, ,1, , ,7,8,3,5,9,10,10,10,10,10,10,10,10,9,10,9,7,7,7,8,6,7,6,6,7,6,6,6,4,8,8,7,7,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,2, , , , ,1, , , ,3,3,3,4,4,4,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,50, ,20,0,30, ,2,2,10,10,8,7,8,8,10,10,9,8,8,8,10,10,9,8,8,8,10,10,8,8,8,8,10,10,10,10,10,2, , ,5, ,1, ,2, , ,5, , , 
1006,7689,76,0,67,5,6210,1, , , , ,1,0, ,1, , ,8,8,8,8,8,9,9,8,9,9,9,7,8,9,8,6,9,9,9,8,10,9,9,8,8,8,7,2,0,1,0,1,2,0,2,1,1,1,1,1,3,0,1,0,1,2,0,1,0, , , , , , , , , ,5,9,9,8,9,5,1,1,5,8,1,8,9,2,2,8,2,1,8,7,7,5,5,5,5,5,0,5, , ,7, , ,3,1,5,10,5,8,8,8,8,10,7,7,8, , , , , , , , , , , , , ,6, , ,7,8, , , , , , , , , , , , , , 
1006,7696,77,1,75,5,7015,2, , , , ,1,0, ,4, ,1,8,8,7,8,9,3,5,3,8,8,5,5,5,2,8,5,8,2,2,2,0,2,0,8,8,8,6,7,0,5,0,1,1,0,0,0,5,1,1,0,5,0,7,0,7,1,0,0,0, , , , , , , , , ,5,7,7,8,9,8,1,1,1,8,0,9,9,0,0,5,0,0,8,7,8,8,8,0,5,5,4,10, ,0,7, , ,0,0,8,9,5,1,2,2,8,9,5,5,5,5,2,2,5,1,2,2,0,0,0,0,0,0,8,5,5,5,5, , , , , , , , , , , , , , 
1006,7707,78,0,66,5,7054,1,1, , , , ,2, ,1, , ,8,8,8,8,8,7,8,7,8,8,8,8,7,7,6,7,8,8,8,8,8,7,7,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7, ,1, , , ,1, ,1,5,7,8,8,8,7,2,5,2,8,2,8,8,1,8,8,1,1,8,8,8,7,5,2,8,8,4,14, ,4,0,14, ,0,1,8,8,5,5,7,7,8,8,5,5,5,7,6,6,5,5,5,5,8,8,8,8,5,5,8,5,8,8,8,1, , , ,3,1, ,2, , , ,3, , 
1006,7710,79,1,64,4,811,1, , , , ,1,3,1,1, ,1,8,6,9,8,5,6,6,6,6,8,8,2,5,7,6,2,9,6,4,6,5,5,7,9,9,7,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7, , ,1, , , , ,2,7,8,7,3,8,5,0,9,3,9,7,8,9,0,0,8,1,1,8,2,8,7,4,4,8,9,4,20, ,0,1,1, ,0,0,7,9, ,6,4,6,3,2,7,2,0,0,0,3,0,0,0,0,7,8,4,1,0,0,6,6,7,9,8,4,1,2, , ,3,5,3,2,1, , ,4,5
1006,7719,80, , , , , , , , , , , , , , , ,10,10,8,10,10,10,10,10,10,10,10,9,9,10,7,5,10,10,4,5,10,9,7,8,8,9,9,8,1,2,0,2,0,0,0,0,0,2,9,1,0,0,0,0,2,0,0,0,0, , , , , , , , , ,10,10,10,10,10,10,0,1,5,9,0,9,9,0,0,9,0,0,10,9,10,9,10,0,0,5,6,14,8,6,4,2,5,0,0,6,9,1,2,5,5,1,1,10,10,10,1,10,10,1,5,5,1,0,0,1,1,2,1,10,10,10,10,10, , , , , , , , , , , , , , 
1006,7741,81,1,46,3,7310,2, ,1, , ,1,0, ,0, , ,6,7,8,9,10,6,8,9,9,9,7,6,5,7,8,8,5,4,3,6,2,5,4,8,7,7,5,8,3,6,0,1,1,1,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0, , , , , , , , , ,4,5,6,5,8,5,0,2,3,7,0,4,6,0,0,8,1,0,8,6,7,6,3,0,1,7,4,15, ,5,0,2, ,0,0,5,1,7,4,7,5,7,3,10,4,6,9,1,2,7,0,0,0,0,0,7,5,4,3,3,2,2,5,4,1, ,2,6,3,1,5,2, ,3, ,4,1, 
1006,7756,82,1,53,3, , , , , , , , , , , , ,10,8,8,8,10,10,9,5,10,8,8,5,5,8,5,10,10,10,10,8,3,8,10,9,9,9,8,2,7,2,0,0,0,0,0,0,0,5,5,5,0,0,0,0,3,0,0,0,1,10, ,1, , , , , ,1,5,5,5,5,5,5,8,10,5,8,5,10,10,0,8,8,0,0,8,8,5,7,2,1,9,5,4,10, ,2,3, ,6,1,0,6,8,0,0,5,5,10,10,6,0,2,0,0,5,0,0,0,0,0,2,3,0,0,0,5,5,5,5,10,2, ,1, , , , ,2, ,1, , , , 
1006,7758,83,1,77,6,2902,.5,1, , , , ,2, ,1, , ,3,5,7,2,2,6,2,5,5,5,7,5,5,4,3,4,6,2,1,5,3,5,5,5,5,4,1,0,0,5,0,8,1,0,0,0,0,0,0,5,0,0,5,0,0,0,3,5, , , , , , , , , , ,5,5,0,0,5,0,8,9,2,6,0,5,5,5,3,5,8,1,5,5,5,5,6,6, ,1,0,10, , ,7, , , ,1,6,5,0,5,0,5,9,9,0,0, ,3, , , , , , , , , , , , ,5, , ,7,1, , , , , , ,1, , , , , , ,1
1006,7776,84,0,66,5, , , , , , , , , , , , ,8,6,7,9,8,9,5,5,9,9,7,5,8,7,4,5,7,8,2,3,1,2,8,7,7,6,5,2,2,2,6,1,2,0,1,2,0,0,2,1,7,0,0,0,7,6,0,0,0, , , , , , , , , ,7,10,10,5,7,5,0,1,1,9,1,9,9,1,6,9,0,0,10,5,6,8,2,1,6,8,4,50, ,4,1,14, ,0,4,6,9,1,0,2,3,9,5,9,0,1,1,5,5,7,0,1,1,8,3,10,0,1,6,7,7,7,6,9, , , , , , , , , , , , , , 
1006,7777,85,0,70,5,2047,2, , , , ,1,0, ,1, , ,8,7,7,8,8,5,6,6,8,10,8,7,5,8,8,5,10,10,6,6,10,9,8,8,8,8,5,1,6,3,1,5,7,1,1,6,0,3,3,6, ,0,5,0,6,1,0,0,2,2, ,1, ,1, , ,1,1,5,9,9,6,7,5,0,6,2,8,1,7,8,1,7,9,5,1,7,2,6,6,1,5,9,8,0,5, , ,1,4, ,0,1,9,9,0,7,5,7,10,10,0,2,1,5, , , , , , ,5,5,6,0,0,4,10, ,10,9,9,1,3,2, , , , ,3,2,1, , , , 
1006,7792,86,1,64,4,2145,3, ,1, , , ,4, ,2,1, ,5,7,8,3,2,5,5,3,4,6,5, ,3,3,4,1,4,6,1,4,5,2,3,3,2,3,4,2,7,6,5,9,5,2,5,2,9,9,7,9,7,5,6,5,4,5,6,8,2,5, , ,1, , , ,1,6,6,2,2,2,5,3,7,7,5,4,4,7,6,5,9,7,9,5,5,5,5,6,5,7,6,2,6,16,100,2,7, , ,1,2,7,7,7,7,7,7,9,9,9,9,9,9,3,7,2,2,2,2,2,2,2,2,2,2,9,4,1,6,6,2, , ,3, ,1, ,2, , ,3, ,3, 
1006,7797,87,0,51,3,2228,3, , , , ,1,0, ,0, , ,7,9,9,8,6,9,8,9,9,8,7,8,7,8,9,8,9,9,8,3,8,8,8,7,8,8,8,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,7, ,1, , , , , ,1,7,9,9,10,10,9,0,8,2,8,1,8,9,1,1,9,1,1,9,8,9,9,4,0,7,9,6,20,50,10,1,2,3,1,3,8,8,6,4,8,7,9,9,9,9,9,9,9,7,0,0,3,0,9,3,5,5,9,9,9,9,9,9,9,1,7,5,4,6,5,2,1,7,3,4,6,1, 
1006,7804,88,1,58,4,2759,2, ,1, , ,1,0, ,1, ,1,7,8,3,5,7,8,7,5,5,8,7,6,6,5,6,4,9,7,7,8,8,8,8,7,7,7,6,6,5,5,8,6,6,2,7,2,3,5,5,6,5,3,7,9,5,2,3,6,2,5, ,1, ,1, , ,1,3,6,8,6,7,9,7,2,4,4,5,4,7,7,7,9,9,7,8,7,6,7,8,8,6,4,7,4,10, ,3,0,1, ,0,1,7,8,0,0,5,6,8,9,2,2,5,7,9,9,2,2,3,3,9,9,2,3,3,3,7,7,7,8,8,1,3,2,6,5,7,4,2,3,1,7,5,6,4
1006,7810,89,1,52,3, , , , , , , , , , , , ,7,7,6,8,7,9,8,8,7,9,9,7,7,5,6,6,9,8,6,7,6,8,9,7,8,7,8,7,5,6,7,7,10,2,9,6,6,8,8,8,9,6,6,8,8,6,4,7,2,7, , ,1,1, , , ,3,6,9,8,9,9,5,2,9,4,7,9,7,7,3,5,7,8,5,5,8,2,6,1,8,9,1,3,4,20, ,4,2,20,0,1,3,8,6,2,7,7,3,8,9,3,3,6,0,0,0,0,0,0,2,7,9,3,3,6,8,0,7,8,8,1, ,2, ,3, , ,1, ,3, , ,2, 
1006,7815,90,1,42,2,2259,2, ,1, , ,1,0, , ,1, ,7,8,5,5,4,9,8,8,8,9,9,8,8,8,7,7,10,8,8,8,4,5,8,6,8,5,5,5,7,3,7,5,8,0,0,6,0,0,0,0,3,0,0,3,5,6,5,0,0, , , , , , , , , ,10,5,5,8,8,5,0,3,8,2,9,5,3,8,8,5,9,7,6,3,5,5,2,9,5,5,6,10,20,3,1,3, ,0,0,4,4,2,8,8,8,8,8,8,8,8,8,3,9,0,0,0,0,7,7,6,6,5,5,8,8,8,4,4,2,3,1,4, , , ,2,3,1, , , , 
